ID	Year	Date	Stage	Home Team	Home Goals	Away Goals	Away Team	Win Conditions	Host Team
800	2014	6/21/2014	Group stage	Germany	2	2	Ghana	Match nul	False
801	2014	6/21/2014	Group stage	Nigeria	1	0	Bosnia and Herzegovina	Nigeria wins	False
802	2014	6/22/2014	Group stage	Belgium	1	0	Russia	Belgium wins	False
803	2014	6/22/2014	Group stage	South Korea	2	4	Algeria	Algeria wins	False
804	2014	6/22/2014	Group stage	United States	2	2	Portugal	Match nul	False
805	2014	6/23/2014	Group stage	Australia	0	3	Spain	Spain wins	False
806	2014	6/23/2014	Group stage	Netherlands	2	0	Chile	Netherlands wins	False
807	2014	6/23/2014	Group stage	Brazil	4	1	Cameroon	Brazil wins	True
808	2014	6/23/2014	Group stage	Croatia	1	3	Mexico	Mexico wins	False
809	2014	6/24/2014	Group stage	Italy	0	1	Uruguay	Uruguay wins	False
810	2014	6/24/2014	Group stage	Costa Rica	0	0	England	Match nul	False
811	2014	6/24/2014	Group stage	Japan	1	4	Colombia	Colombia wins	False
812	2014	6/24/2014	Group stage	Greece	2	1	Ivory Coast	Greece wins	False
813	2014	6/25/2014	Group stage	Nigeria	2	3	Argentina	Argentina wins	False
814	2014	6/25/2014	Group stage	Bosnia and Herzegovina	3	1	Iran	Bosnia and Herzegovina wins	False
815	2014	6/25/2014	Group stage	Honduras	0	3	Switzerland	Switzerland wins	False
816	2014	6/25/2014	Group stage	Ecuador	0	0	France	Match nul	False
817	2014	6/26/2014	Group stage	United States	0	1	Germany	Germany wins	False
818	2014	6/26/2014	Group stage	Portugal	2	1	Ghana	Portugal wins	False
819	2014	6/26/2014	Group stage	South Korea	0	1	Belgium	Belgium wins	False
820	2014	6/26/2014	Group stage	Algeria	1	1	Russia	Match nul	False
821	2014	6/28/2014	Round of 16	Brazil	1	1	Chile	Brazil win on penalties (3 - 2)	True
822	2014	6/28/2014	Round of 16	Colombia	2	0	Uruguay	Colombia wins	False
823	2014	6/29/2014	Round of 16	Netherlands	2	1	Mexico	Netherlands wins	False
824	2014	6/29/2014	Round of 16	Costa Rica	1	1	Greece	Costa Rica win on penalties (5 - 3)	False
825	2014	6/30/2014	Round of 16	France	2	0	Nigeria	France wins	False
826	2014	6/30/2014	Round of 16	Germany	2	1	Algeria	Extra time	False
827	2014	7/1/2014	Round of 16	Argentina	1	0	Switzerland	Extra time	False
828	2014	7/1/2014	Round of 16	Belgium	2	1	United States	Extra time	False
829	2014	7/4/2014	Quarter-finals	France	0	1	Germany	Germany wins	False
830	2014	7/4/2014	Quarter-finals	Brazil	2	1	Colombia	Brazil wins	True
831	2014	7/5/2014	Quarter-finals	Argentina	1	0	Belgium	Argentina wins	False
832	2014	7/5/2014	Quarter-finals	Netherlands	0	0	Costa Rica	Netherlands win on penalties (4 - 3)	False
833	2014	7/8/2014	Semi-finals	Brazil	1	7	Germany	Germany wins	True
834	2014	7/9/2014	Semi-finals	Netherlands	0	0	Argentina	Argentina win on penalties (2 - 4)	False
835	2014	7/12/2014	Third place	Brazil	0	3	Netherlands	Netherlands wins	True
836	2014	7/13/2014	Final	Germany	1	0	Argentina	Extra time	False
837	2018	6/14/2018	Group stage	Russia	5	0	Saudi Arabia	Russia wins	True
838	2018	6/15/2018	Group stage	Egypt	0	1	Uruguay	Uruguay wins	False
839	2018	6/15/2018	Group stage	Morocco	0	1	Iran	Iran wins	False
840	2018	6/15/2018	Group stage	Portugal	3	3	Spain	Match nul	False
841	2018	6/16/2018	Group stage	France	2	1	Australia	France wins	False
842	2018	6/16/2018	Group stage	Argentina	1	1	Iceland	Match nul	False
843	2018	6/16/2018	Group stage	Peru	0	1	Denmark	Denmark wins	False
844	2018	6/16/2018	Group stage	Croatia	2	0	Nigeria	Croatia wins	False
845	2018	6/17/2018	Group stage	Costa Rica	0	1	Serbia	Serbia wins	False
846	2018	6/17/2018	Group stage	Germany	0	1	Mexico	Mexico wins	False
847	2018	6/17/2018	Group stage	Brazil	1	1	Switzerland	Match nul	False
848	2018	6/18/2018	Group stage	Sweden	1	0	South Korea	Sweden wins	False
849	2018	6/18/2018	Group stage	Belgium	3	0	Panama	Belgium wins	False
850	2018	6/18/2018	Group stage	Tunisia	1	2	England	England wins	False
851	2018	6/19/2018	Group stage	Colombia	1	2	Japan	Japan wins	False
852	2018	6/19/2018	Group stage	Poland	1	2	Senegal	Senegal wins	False
853	2018	6/19/2018	Group stage	Russia	3	1	Egypt	Russia wins	True
854	2018	6/20/2018	Group stage	Portugal	1	0	Morocco	Portugal wins	False
855	2018	6/20/2018	Group stage	Uruguay	1	0	Saudi Arabia	Uruguay wins	False
856	2018	6/20/2018	Group stage	Iran	0	1	Spain	Spain wins	False
857	2018	6/21/2018	Group stage	Denmark	1	1	Australia	Match nul	False
858	2018	6/21/2018	Group stage	France	1	0	Peru	France wins	False
859	2018	6/21/2018	Group stage	Argentina	0	3	Croatia	Croatia wins	False
860	2018	6/22/2018	Group stage	Brazil	2	0	Costa Rica	Brazil wins	False
861	2018	6/22/2018	Group stage	Nigeria	2	0	Iceland	Nigeria wins	False
862	2018	6/22/2018	Group stage	Serbia	1	2	Switzerland	Switzerland wins	False
863	2018	6/23/2018	Group stage	Belgium	5	2	Tunisia	Belgium wins	False
864	2018	6/23/2018	Group stage	South Korea	1	2	Mexico	Mexico wins	False
865	2018	6/23/2018	Group stage	Germany	2	1	Sweden	Germany wins	False
866	2018	6/24/2018	Group stage	England	6	1	Panama	England wins	False
867	2018	6/24/2018	Group stage	Japan	2	2	Senegal	Match nul	False
868	2018	6/24/2018	Group stage	Poland	0	3	Colombia	Colombia wins	False
869	2018	6/25/2018	Group stage	Russia	0	3	Uruguay	Uruguay wins	True
870	2018	6/25/2018	Group stage	Saudi Arabia	2	1	Egypt	Saudi Arabia wins	False
871	2018	6/25/2018	Group stage	Spain	2	2	Morocco	Match nul	False
872	2018	6/25/2018	Group stage	Iran	1	1	Portugal	Match nul	False
873	2018	6/26/2018	Group stage	Australia	0	2	Peru	Peru wins	False
874	2018	6/26/2018	Group stage	Denmark	0	0	France	Match nul	False
875	2018	6/26/2018	Group stage	Nigeria	1	2	Argentina	Argentina wins	False
876	2018	6/26/2018	Group stage	Iceland	1	2	Croatia	Croatia wins	False
877	2018	6/27/2018	Group stage	South Korea	2	0	Germany	South Korea wins	False
878	2018	6/27/2018	Group stage	Mexico	0	3	Sweden	Sweden wins	False
879	2018	6/27/2018	Group stage	Serbia	0	2	Brazil	Brazil wins	False
880	2018	6/27/2018	Group stage	Switzerland	2	2	Costa Rica	Match nul	False
881	2018	6/28/2018	Group stage	Japan	0	1	Poland	Poland wins	False
882	2018	6/28/2018	Group stage	Senegal	0	1	Colombia	Colombia wins	False
883	2018	6/28/2018	Group stage	Panama	1	2	Tunisia	Tunisia wins	False
884	2018	6/28/2018	Group stage	England	0	1	Belgium	Belgium wins	False
885	2018	6/30/2018	Round of 16	France	4	3	Argentina	France wins	False
886	2018	6/30/2018	Round of 16	Uruguay	2	1	Portugal	Uruguay wins	False
887	2018	7/1/2018	Round of 16	Russia	1	1	Spain	Russia win on penalties (4 - 3)	True
888	2018	7/1/2018	Round of 16	Croatia	1	1	Denmark	Croatia win on penalties (3 - 2)	False
889	2018	7/2/2018	Round of 16	Brazil	2	0	Mexico	Brazil wins	False
890	2018	7/2/2018	Round of 16	Belgium	3	2	Japan	Belgium wins	False
891	2018	7/3/2018	Round of 16	Sweden	1	0	Switzerland	Sweden wins	False
892	2018	7/3/2018	Round of 16	Colombia	1	1	England	England win on penalties (3 - 4)	False
893	2018	7/6/2018	Quarter-finals	Uruguay	0	2	France	France wins	False
894	2018	7/6/2018	Quarter-finals	Brazil	1	2	Belgium	Belgium wins	False
895	2018	7/7/2018	Quarter-finals	Sweden	0	2	England	England wins	False
896	2018	7/7/2018	Quarter-finals	Russia	2	2	Croatia	Croatia win on penalties (3 - 4)	True
897	2018	7/10/2018	Semi-finals	France	1	0	Belgium	France wins	False
898	2018	7/11/2018	Semi-finals	Croatia	2	1	England	Extra time	False
899	2018	7/14/2018	Third place	Belgium	2	0	England	Belgium wins	False
900	2018	7/15/2018	Final	France	4	2	Croatia	France wins	False
